Route,apr_19,apr_19,apr_19,apr_19,apr_19,apr_19,apr_19,may_19,may_19,may_19,may_19,may_19,may_19,may_19,jun_19,jun_19,jun_19,jun_19,jun_19,jun_19,jun_19,jul_19,jul_19,jul_19,jul_19,jul_19,jul_19,jul_19,aug_19,aug_19,aug_19,aug_19,aug_19,aug_19,aug_19,sep_19,sep_19,sep_19,sep_19,sep_19,sep_19,sep_19,oct_19,oct_19,oct_19,oct_19,oct_19,oct_19,oct_19,nov_19,nov_19,nov_19,nov_19,nov_19,nov_19,nov_19,dec_19,dec_19,dec_19,dec_19,dec_19,dec_19,dec_19,jan_20,jan_20,jan_20,jan_20,jan_20,jan_20,jan_20,feb_20,feb_20,feb_20,feb_20,feb_20,feb_20,feb_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20
78,285,250,0.877192982,28,0.098245614,7,0.024561404,336,303,0.901785714,24,0.071428571,9,0.026785714,253,231,0.913043478,9,0.035573123,13,0.051383399,215,199,0.925581395,6,0.027906977,10,0.046511628,287,265,0.923344948,5,0.017421603,17,0.059233449,198,183,0.924242424,7,0.035353535,8,0.04040404,222,188,0.846846847,18,0.081081081,16,0.072072072,260,222,0.853846154,32,0.123076923,6,0.023076923,223,174,0.780269058,25,0.112107623,24,0.107623318,212,182,0.858490566,26,0.122641509,4,0.018867925,230,187,0.813043478,36,0.156521739,7,0.030434783,0,0,0,0,0,0,0.009174312
84,13876,11003,0.792951859,1808,0.130296916,1065,0.076751225,16556,13023,0.786603044,2106,0.127204639,1427,0.086192317,12956,10401,0.802794072,1784,0.13769682,771,0.059509108,11609,9595,0.826513912,1537,0.132397278,477,0.04108881,15338,12636,0.823836224,1854,0.120876255,848,0.055287521,12587,9258,0.735520775,745,0.059188051,2584,0.205291173,13076,10318,0.789079229,959,0.073340471,1799,0.1375803,14725,11818,0.802580645,799,0.05426146,2108,0.143157895,12288,9746,0.79313151,968,0.078776042,1574,0.128092448,12530,10270,0.819632881,849,0.067757382,1411,0.112609737,13214,11209,0.84826699,787,0.059558044,1218,0.092174966,15847,12952,0.81731558,1507,0.095096864,1388,0.087587556
88,1094,955,0.872943327,46,0.042047532,93,0.085009141,1335,1151,0.862172285,49,0.03670412,135,0.101123596,924,837,0.905844156,54,0.058441558,33,0.035714286,818,729,0.891198044,20,0.024449878,69,0.084352078,1147,1064,0.927637315,16,0.013949433,67,0.058413252,1010,698,0.691089109,17,0.016831683,295,0.292079208,1143,893,0.78127734,27,0.023622047,223,0.195100612,1243,970,0.780370072,65,0.05229284,208,0.167337088,1040,888,0.853846154,77,0.074038462,75,0.072115385,894,695,0.777404922,55,0.061521253,144,0.161073826,1053,845,0.802469136,52,0.049382716,156,0.148148148,1328,1130,0.850903614,145,0.109186747,53,0.039909639
D,22223,19497,0.877334293,1127,0.050713225,1599,0.071952482,27794,24219,0.871375117,1534,0.055191768,2041,0.073433115,23021,20007,0.869076061,1485,0.06450632,1529,0.066417619,21002,17984,0.8562994,1377,0.065565184,1641,0.078135416,27537,23581,0.856338744,1720,0.062461416,2236,0.08119984,22715,19880,0.875192604,1552,0.068324895,1283,0.056482501,21815,19164,0.878478111,1515,0.069447628,1136,0.052074261,25847,22447,0.868456687,2053,0.079428947,1347,0.052114365,21831,18885,0.865054281,1652,0.075672209,1294,0.05927351,21845,18962,0.86802472,2030,0.092927443,853,0.039047837,21567,18997,0.880836463,1826,0.084666388,744,0.034497148,25567,21656,0.847029374,3155,0.123401259,756,0.029569367
MFO,2748,2383,0.867176128,238,0.086608443,127,0.046215429,3523,2893,0.821175135,218,0.06187908,412,0.116945785,3261,2507,0.768782582,216,0.066237351,538,0.164980067,3187,2684,0.842171321,160,0.050203954,343,0.107624725,4265,3457,0.810550996,286,0.067057444,522,0.122391559,2838,2369,0.834742777,293,0.10324172,176,0.062015504,2594,2119,0.81688512,273,0.105242868,202,0.077872012,3264,2653,0.812806373,477,0.146139706,134,0.041053922,2961,2386,0.805808848,322,0.108747045,253,0.085444107,2976,2329,0.782594086,355,0.119287634,292,0.09811828,3162,2415,0.763757116,261,0.082542694,486,0.15370019,3130,2744,0.876677316,162,0.051757188,224,0.071565495
11,14795,10347,0.699357891,818,0.055288949,3630,0.24535316,17505,11801,0.674150243,1110,0.063410454,4594,0.262439303,12926,8870,0.686213833,1052,0.081386353,3004,0.232399814,13455,9529,0.70821256,1159,0.086138982,2767,0.205648458,16574,11692,0.705442259,2088,0.125980451,2794,0.16857729,13947,10934,0.783967878,1648,0.118161612,1365,0.09787051,13841,10911,0.788310093,1313,0.094863088,1617,0.116826819,16030,12432,0.775545852,1439,0.089769183,2159,0.134684966,14141,10687,0.755745704,1262,0.089244042,2192,0.155010254,14772,11310,0.765637693,1760,0.119144327,1702,0.11521798,16145,11902,0.737194178,2054,0.12722205,2189,0.135583772,25281,18183,0.71923579,4865,0.192437008,2233,0.088327202
13,19141,14547,0.759991641,2616,0.136669975,1978,0.103338384,22002,16758,0.761658031,3100,0.140896282,2144,0.097445687,15062,11325,0.751892179,810,0.053777719,2927,0.194330102,13968,10609,0.759521764,516,0.036941581,2843,0.203536655,18080,14049,0.77704646,909,0.050276549,3122,0.172676991,15004,12182,0.811916822,922,0.06145028,1900,0.126632898,15305,12430,0.812152891,874,0.057105521,2001,0.130741588,18194,14337,0.788007035,727,0.039958228,3130,0.172034737,15082,12289,0.814812359,667,0.044224904,2126,0.140962737,15857,13011,0.820520906,887,0.055937441,1959,0.123541654,18766,15080,0.803580944,1491,0.079452201,2195,0.116966855,31489,25628,0.813871511,3898,0.12378926,1963,0.06233923
34,5270,4127,0.783111954,275,0.052182163,868,0.164705882,6321,4980,0.787850024,309,0.04888467,1032,0.163265306,4064,2909,0.715797244,433,0.106545276,722,0.17765748,5550,4125,0.743243243,414,0.074594595,1011,0.182162162,6690,4904,0.73303438,649,0.097010463,1137,0.169955157,5728,4321,0.754364525,356,0.062150838,1051,0.183484637,5769,4207,0.729242503,369,0.063962559,1193,0.206794938,6666,5196,0.779477948,236,0.03540354,1234,0.185118512,5719,4567,0.798566183,218,0.038118552,934,0.163315265,5412,4394,0.811899483,220,0.040650407,798,0.147450111,6689,5368,0.802511586,374,0.055912692,947,0.141575721,12589,10604,0.842322663,1190,0.094526968,795,0.063150369
36,17306,13100,0.756962903,1241,0.071709234,2965,0.171327863,20396,14939,0.732447539,1492,0.073151598,3965,0.194400863,14268,10429,0.730936361,1117,0.078287076,2722,0.190776563,13063,8868,0.678863967,1428,0.10931639,2767,0.211819643,19459,12154,0.624595303,5382,0.27658153,1923,0.098823167,14105,10976,0.778163772,1255,0.088975541,1874,0.132860688,14345,11391,0.79407459,1110,0.077378878,1844,0.128546532,16602,12633,0.760932418,1473,0.08872425,2496,0.150343332,14262,11043,0.77429533,1280,0.089748983,1939,0.135955686,14321,11043,0.77110537,1544,0.1078137,1734,0.12108093,17158,13120,0.764657886,1819,0.106014687,2219,0.129327427,29288,22578,0.77089593,4904,0.16744059,1806,0.06166348
11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4649,3330,0.716283072,469,0.10088191,850,0.182835018,5286,3538,0.669315172,640,0.121074537,1108,0.209610291,4658,3491,0.749463289,527,0.113138686,640,0.137398025,4139,2902,0.70113554,457,0.110413143,780,0.188451317,5051,3659,0.724411008,528,0.104533756,864,0.171055237,4330,2732,0.630946882,342,0.078983834,1256,0.290069284,4644,3034,0.653316107,391,0.08419466,1219,0.262489233,5039,3375,0.669775749,370,0.073427267,1294,0.256796984,4329,2986,0.68976669,475,0.10972511,868,0.200508201,4419,3365,0.761484499,482,0.109074451,572,0.12944105,4708,3548,0.753610875,382,0.081138488,778,0.165250637,4080,3168,0.776470588,519,0.127205882,393,0.096323529
3,19126,14297,0.74751647,1317,0.068859145,3512,0.183624386,23074,17373,0.752925371,1718,0.074456098,3983,0.172618532,20303,16064,0.791213121,1550,0.076343398,2689,0.132443481,18661,14683,0.786828144,1284,0.068806602,2694,0.144365254,23830,17825,0.748006714,1270,0.053294167,4735,0.198699119,19066,13298,0.69747194,979,0.051347949,4789,0.251180111,19630,14686,0.748140601,1400,0.071319409,3544,0.18053999,24007,18485,0.769983755,1559,0.064939393,3963,0.165076853,19072,14906,0.781564597,1559,0.081742869,2607,0.136692534,19662,15733,0.800172922,1790,0.091038552,2139,0.108788526,19670,15460,0.78596848,1182,0.06009151,3028,0.15394001,23234,17686,0.761212017,2340,0.10071447,3208,0.138073513
5,11081,9184,0.828806064,333,0.030051439,1564,0.141142496,13755,11475,0.834242094,494,0.035914213,1786,0.129843693,11440,9728,0.85034965,484,0.042307692,1228,0.107342657,10557,8993,0.851851852,551,0.052192858,1013,0.09595529,12674,10828,0.854347483,496,0.039135237,1350,0.106517279,10991,8730,0.794286234,567,0.051587663,1694,0.154126103,11741,9253,0.788093007,804,0.068477983,1684,0.143429009,12870,10302,0.8004662,1003,0.077933178,1565,0.121600622,10854,8900,0.819974203,777,0.071586512,1177,0.108439285,11166,8394,0.751746373,887,0.079437578,1885,0.168816049,11676,9068,0.776635834,918,0.078622816,1690,0.14474135,13843,10564,0.763129379,786,0.0567796,2493,0.180091021
8,9381,8030,0.855985503,108,0.011512632,1243,0.132501865,10789,8688,0.805264621,89,0.008249143,2012,0.186486236,6571,6029,0.91751636,53,0.008065743,489,0.074417897,5354,4988,0.931639895,22,0.004109077,344,0.064251027,6614,5911,0.893710311,29,0.004384639,674,0.10190505,8902,7350,0.825657156,188,0.02111885,1364,0.153223995,9164,8018,0.874945439,260,0.02837189,886,0.096682671,9893,8597,0.868998282,251,0.025371475,1045,0.105630244,8098,7192,0.888120524,260,0.032106693,646,0.079772783,8192,7476,0.912597656,280,0.034179688,436,0.053222656,9122,8102,0.888182416,399,0.043740408,621,0.068077176,9348,8100,0.866495507,378,0.040436457,870,0.093068036
19,1568,1411,0.899872449,108,0.068877551,49,0.03125,1623,1419,0.874306839,120,0.073937153,84,0.051756007,1330,1184,0.890225564,112,0.084210526,34,0.02556391,1105,1034,0.935746606,53,0.047963801,18,0.016289593,1472,1341,0.911005435,57,0.038722826,74,0.050271739,1405,1267,0.901779359,42,0.029893238,96,0.068327402,1459,1269,0.869773818,70,0.047978067,120,0.082248115,1469,1331,0.906058543,61,0.041524847,77,0.05241661,1352,1252,0.926035503,72,0.053254438,28,0.020710059,1470,1371,0.932653061,72,0.048979592,27,0.018367347,1466,1350,0.920873124,55,0.037517053,61,0.041609823,1434,1264,0.881450488,138,0.09623431,32,0.022315202
25,17884,13923,0.77851711,1557,0.08706106,2404,0.13442183,21372,16450,0.769698671,2004,0.093767546,2918,0.136533783,18268,14063,0.769816072,1630,0.089227064,2575,0.140956864,16971,12664,0.74621413,1684,0.099228095,2623,0.154557775,19993,15202,0.760366128,1441,0.072075226,3350,0.167558646,17176,12425,0.723393107,836,0.048672566,3915,0.227934327,18331,13407,0.731383994,1236,0.067426763,3688,0.201189242,20766,15482,0.745545603,1576,0.075893287,3708,0.17856111,17645,12624,0.715443468,1274,0.072201757,3747,0.212354775,18023,13814,0.766465072,1512,0.083892804,2697,0.149642124,18219,14252,0.782260278,1604,0.088039958,2363,0.129699764,23074,17628,0.76397677,3455,0.149735633,1991,0.086287596
67,8165,6823,0.835639927,730,0.089406001,612,0.074954072,9780,8172,0.835582822,645,0.06595092,963,0.098466258,7624,6456,0.84679958,507,0.066500525,661,0.086699895,6981,5698,0.816215442,353,0.050565822,930,0.133218737,7680,6225,0.810546875,339,0.044140625,1116,0.1453125,8285,6418,0.774652987,467,0.056366928,1400,0.168980084,8261,6719,0.813339789,524,0.063430577,1018,0.123229633,8702,7051,0.8102735,461,0.052976327,1190,0.136750172,7960,6609,0.830276382,515,0.064698492,836,0.105025126,7965,6644,0.834149404,570,0.071563089,751,0.094287508,8457,7215,0.853139411,453,0.053565094,789,0.093295495,10494,8885,0.84667429,970,0.092433772,639,0.060891938
73,8303,7066,0.851017704,242,0.029146092,995,0.119836204,10609,9166,0.86398341,289,0.027241022,1154,0.108775568,8932,7777,0.870689655,306,0.034258845,849,0.0950515,8514,7589,0.891355415,278,0.032652102,647,0.075992483,9399,8212,0.873709969,320,0.034046175,867,0.092243856,8979,7533,0.838957568,245,0.027285889,1201,0.133756543,9501,7151,0.752657615,278,0.029260078,2072,0.218082307,9986,7590,0.76006409,297,0.029741638,2099,0.210194272,8850,7447,0.841468927,324,0.036610169,1079,0.121920904,9353,7903,0.844969528,311,0.033251363,1139,0.121779108,9760,8469,0.86772541,443,0.045389344,848,0.086885246,12189,10719,0.879399459,453,0.037164657,1017,0.083435885
88,10671,9491,0.889419923,374,0.035048262,806,0.075531815,13034,11326,0.86895811,547,0.041967163,1161,0.089074728,9510,8572,0.901366982,419,0.044058885,519,0.054574132,8809,8030,0.911567715,399,0.045294585,380,0.0431377,9219,8387,0.9097516,296,0.032107604,536,0.058140796,9886,8490,0.858790208,278,0.028120575,1118,0.113089217,10629,9508,0.894533823,208,0.019569103,913,0.085897074,11218,9676,0.862542343,369,0.032893564,1173,0.104564093,9707,8494,0.875038632,275,0.028330071,938,0.096631297,10051,8747,0.870261666,394,0.03920008,910,0.090538255,10507,9165,0.872275626,446,0.042447892,896,0.085276482,12957,11658,0.899745311,790,0.060970904,509,0.039283785
J,10400,8660,0.832692308,570,0.054807692,1170,0.1125,12309,10061,0.817369405,599,0.048663579,1649,0.133967016,10224,8769,0.857687793,680,0.066510172,775,0.075802034,9592,8356,0.871142619,599,0.062447873,637,0.066409508,10927,9294,0.850553674,741,0.067813673,892,0.081632653,10307,8171,0.7927622,606,0.058794994,1530,0.148442806,10890,8442,0.775206612,1033,0.094857668,1415,0.129935721,11789,9624,0.816354229,947,0.08032912,1218,0.103316651,10633,8644,0.812940845,933,0.087745697,1056,0.099313458,10377,8379,0.807458803,1087,0.104750891,911,0.087790305,10851,8932,0.82314994,1018,0.093816238,901,0.083033822,13294,10720,0.806378818,1457,0.109598315,1117,0.084022867
K,22463,18028,0.802564217,1972,0.087788808,2463,0.109646975,26712,20721,0.775718778,2155,0.080675352,3836,0.14360587,21086,16906,0.801764204,2535,0.120221948,1645,0.078013848,19854,16064,0.809106477,2515,0.126674725,1275,0.064218797,22515,18432,0.818654231,2323,0.103175661,1760,0.078170109,22320,17334,0.776612903,1817,0.08140681,3169,0.141980287,22847,17945,0.78544229,2283,0.099925592,2619,0.114632118,24636,19404,0.787627862,2573,0.104440656,2659,0.107931482,21373,16744,0.783418332,2753,0.128807374,1876,0.087774295,22200,17687,0.796711712,3180,0.143243243,1333,0.060045045,22804,18235,0.799640414,3291,0.144316787,1278,0.0560428,28865,22350,0.774294128,5166,0.178971072,1349,0.0467348
MFO,8615,7666,0.889843297,501,0.058154382,448,0.052002322,10152,8982,0.884751773,590,0.058116627,580,0.0571316,8110,6830,0.84217016,575,0.070900123,705,0.086929716,7313,6091,0.832900315,612,0.083686586,610,0.0834131,8859,7628,0.861045265,592,0.066824698,639,0.072130037,7928,6621,0.835141271,955,0.120459132,352,0.044399596,8332,6451,0.774243879,1517,0.182069131,364,0.04368699,9564,7467,0.780740276,1728,0.180677541,369,0.038582183,8435,6839,0.810788382,1433,0.169887374,163,0.019324244,8352,7074,0.846982759,875,0.104765326,403,0.048251916,8277,6684,0.807538963,1157,0.139784946,436,0.05267609,8795,7890,0.897100625,332,0.037748721,573,0.065150654
R,24771,20014,0.807960922,2041,0.082394736,2716,0.109644342,30609,23789,0.777189715,2094,0.068411252,4726,0.154399033,23597,19054,0.807475527,2401,0.101750222,2142,0.090774251,21114,17121,0.810883774,2154,0.102017619,1839,0.087098608,21781,17825,0.818373812,1800,0.082640834,2156,0.098985354,23489,17303,0.736642684,2211,0.094129167,3975,0.169228149,24087,18300,0.759745921,2404,0.099804874,3383,0.140449205,25565,19391,0.758497946,2394,0.093643653,3780,0.1478584,23334,18237,0.781563384,2624,0.11245393,2473,0.105982686,23878,18932,0.792863724,2964,0.124130999,1982,0.083005277,24594,19496,0.79271367,2713,0.110311458,2385,0.096974872,29382,23281,0.792355864,4332,0.147437206,1769,0.060206929
59,10225,9629,0.941711491,327,0.03198044,269,0.026308068,12214,11365,0.930489602,315,0.025790077,534,0.043720321,9824,9271,0.943709283,218,0.022190554,335,0.034100163,8856,8299,0.937104788,207,0.023373984,350,0.039521229,12239,11532,0.942233843,273,0.022305744,434,0.035460413,10114,9307,0.92020961,166,0.016412893,641,0.063377497,10511,9725,0.925221197,191,0.018171439,595,0.056607364,12085,10995,0.909805544,260,0.021514274,830,0.068680182,10291,9401,0.913516665,305,0.029637547,585,0.056845788,9752,8933,0.916017227,299,0.030660377,520,0.053322395,9731,9028,0.927756654,226,0.023224746,477,0.0490186,12938,11801,0.912119338,780,0.060287525,357,0.027593136
66,21913,19273,0.87952357,1586,0.072377128,1054,0.048099302,27144,24043,0.885757442,1635,0.060234306,1466,0.054008252,24015,21264,0.885446596,1604,0.066791589,1147,0.047761816,21659,19620,0.905858996,1159,0.053511242,880,0.040629761,27899,24876,0.891644862,1934,0.069321481,1089,0.039033657,25054,22074,0.881056917,1679,0.067015247,1301,0.051927836,26021,23094,0.887513931,1840,0.070712117,1087,0.041773952,28679,25303,0.882283204,2223,0.077513163,1153,0.040203633,23353,20940,0.896672804,1662,0.071168586,751,0.032158609,27068,24028,0.887690262,2356,0.087040047,684,0.025269691,28086,25070,0.892615538,2331,0.082995087,685,0.024389375,35247,29941,0.849462366,4358,0.123641728,948,0.026895906
75,10326,9025,0.87400736,469,0.04541933,832,0.08057331,12222,10518,0.860579283,387,0.031664212,1317,0.107756505,10046,9275,0.923253036,375,0.03732829,396,0.039418674,9747,8997,0.923053247,415,0.042577203,335,0.03436955,11840,10893,0.920016892,532,0.044932432,415,0.035050676,10032,8915,0.8886563,447,0.044557416,670,0.066786284,10668,9614,0.90119985,488,0.045744282,566,0.053055868,11751,10467,0.890732704,563,0.047910816,721,0.06135648,9289,8366,0.90063516,417,0.044891808,506,0.054473033,7942,6777,0.853311508,295,0.037144296,870,0.109544195,8286,7288,0.879555877,491,0.059256577,507,0.061187545,12699,11205,0.882352941,896,0.070556737,598,0.047090322
90,4994,4383,0.877653184,248,0.049659592,363,0.072687225,6085,5296,0.870336894,265,0.043549712,524,0.086113394,4751,4178,0.879393812,249,0.052410019,324,0.068196169,4696,4166,0.88713799,300,0.063884157,230,0.048977853,6316,5570,0.88188727,377,0.059689677,369,0.058423053,5008,4330,0.864616613,364,0.072683706,314,0.062699681,5033,4391,0.872441884,360,0.071527916,282,0.056030201,5674,4922,0.867465633,464,0.081776524,288,0.050757843,4786,4114,0.859590472,346,0.072294191,326,0.068115336,4827,4139,0.857468407,375,0.077688005,313,0.064843588,4920,4232,0.860162602,446,0.090650407,242,0.049186992,6257,5251,0.839220074,771,0.123221991,235,0.037557935
91,47,36,0.765957447,0,0,11,0.234042553,57,50,0.877192982,0,0,7,0.122807018,41,41,1,0,0,0,0,44,42,0.954545455,2,0.045454545,0,0,57,51,0.894736842,0,0,6,0.105263158,46,39,0.847826087,2,0.043478261,5,0.108695652,47,45,0.957446809,0,0,2,0.042553191,59,56,0.949152542,0,0,3,0.050847458,42,37,0.880952381,0,0,5,0.119047619,44,36,0.818181818,2,0.045454545,6,0.136363636,43,38,0.88372093,1,0.023255814,4,0.093023256,50,42,0.84,5,0.1,3,0.06
92,5291,4243,0.801927802,456,0.086184086,592,0.111888112,6127,5024,0.81997715,379,0.061857353,724,0.118165497,4922,3952,0.80292564,336,0.068264933,634,0.128809427,4541,3605,0.793878,377,0.083021361,559,0.123100639,5926,4810,0.811677354,469,0.079142761,647,0.109179885,4790,4018,0.838830898,176,0.036743215,596,0.124425887,5121,4227,0.825424722,188,0.03671158,706,0.137863698,5432,4320,0.795287187,436,0.080265096,676,0.124447717,4806,3622,0.753641282,522,0.108614232,662,0.137744486,4750,3925,0.826315789,436,0.091789474,389,0.081894737,4881,4129,0.84593321,406,0.083179676,346,0.070887113,6249,5045,0.807329173,793,0.126900304,411,0.065770523
93,8845,7492,0.847032222,823,0.093046919,530,0.059920859,10500,8786,0.836761905,790,0.075238095,924,0.088,8375,6898,0.823641791,731,0.087283582,746,0.089074627,8127,6785,0.834871416,738,0.090808416,604,0.074320167,11001,9147,0.831469866,947,0.086083083,907,0.08244705,8476,6966,0.821849929,747,0.088131194,763,0.090018877,8656,7020,0.810998152,733,0.084681146,903,0.104320702,9656,7669,0.79422121,884,0.091549296,1103,0.114229495,8287,6285,0.758416797,1099,0.132617352,903,0.10896585,8054,6467,0.802955053,1064,0.132108269,523,0.064936677,8077,6615,0.8189922,810,0.100284759,652,0.080723041,10348,7961,0.769327406,1962,0.189601855,425,0.041070738
94,5451,4722,0.866263071,199,0.036507063,530,0.097229866,6671,5853,0.877379703,190,0.028481487,628,0.09413881,5014,4509,0.89928201,161,0.032110092,344,0.068607898,4515,3961,0.877297896,124,0.027464009,430,0.095238095,6207,5569,0.897212824,204,0.032866119,434,0.069921057,5154,4220,0.818781529,109,0.021148622,825,0.160069849,5225,4293,0.821626794,88,0.016842105,844,0.1615311,6015,4994,0.830257689,145,0.024106401,876,0.14563591,5317,4455,0.837878503,124,0.023321422,738,0.138800075,5165,4441,0.85982575,184,0.035624395,540,0.104549855,5151,4518,0.877111241,109,0.02116094,524,0.10172782,6372,5351,0.839767734,539,0.084588826,482,0.07564344
95,7439,6258,0.841242102,496,0.066675628,685,0.092082269,8993,7237,0.804737018,618,0.068720116,1138,0.126542867,7216,5718,0.792405765,528,0.073170732,970,0.134423503,6855,5362,0.782202772,750,0.10940919,743,0.108388038,9089,7379,0.811860491,905,0.09957091,805,0.088568599,6502,5425,0.834358659,611,0.093971086,466,0.071670255,6586,5456,0.82842393,542,0.082295779,588,0.089280292,7499,6020,0.802773703,721,0.096146153,758,0.101080144,6501,5353,0.823411783,646,0.099369328,502,0.077218889,6413,5351,0.834398877,626,0.097614221,436,0.067986902,6542,5645,0.862885968,461,0.070467747,436,0.066646286,8404,7042,0.837934317,768,0.091385055,594,0.070680628
96,10178,8912,0.87561407,464,0.045588524,802,0.078797406,11934,10164,0.851684263,665,0.055723144,1105,0.092592593,9471,8241,0.87012987,490,0.051736881,740,0.078133249,8807,7415,0.841943908,406,0.046099693,986,0.111956398,12304,10431,0.847773082,837,0.068026658,1036,0.08420026,10085,8479,0.840753594,637,0.063163114,969,0.096083292,10283,8708,0.846834581,722,0.070212973,853,0.082952446,11599,9494,0.818518838,828,0.071385464,1277,0.110095698,10001,7920,0.791920808,871,0.087091291,1210,0.120987901,9533,7847,0.823140669,763,0.080037764,923,0.096821567,10007,8392,0.838612971,698,0.069751174,917,0.091635855,12167,10050,0.826004767,1565,0.128626613,552,0.04536862
97,5264,4861,0.923442249,197,0.037424012,206,0.039133739,6526,5946,0.911124732,239,0.03662274,341,0.052252528,5305,4882,0.920263902,192,0.036192271,231,0.043543827,4858,4525,0.931453273,178,0.036640593,155,0.031906134,6461,5959,0.922303049,289,0.044729918,213,0.032967033,5094,4481,0.879662348,345,0.067726737,268,0.052610915,5283,4699,0.889456748,278,0.052621617,306,0.057921635,5878,5291,0.900136101,285,0.04848588,302,0.05137802,5197,4635,0.891860689,246,0.047335001,316,0.06080431,5029,4515,0.897792802,325,0.064625174,189,0.037582024,4973,4520,0.908908104,221,0.044439976,232,0.04665192,6266,5466,0.872326843,597,0.095276093,203,0.032397064
98,4968,4430,0.891706924,447,0.089975845,91,0.01831723,6008,5302,0.882490013,506,0.084221039,200,0.033288948,4796,4339,0.90471226,290,0.060467056,167,0.034820684,4847,4439,0.915824221,306,0.063131834,102,0.021043945,6339,5827,0.919230162,333,0.052531945,179,0.028237892,4991,4472,0.896012823,407,0.081546784,112,0.022440393,5153,4753,0.922375315,293,0.056860082,107,0.020764603,5781,5395,0.933229545,231,0.039958485,155,0.02681197,4950,4585,0.926262626,241,0.048686869,124,0.025050505,5017,4688,0.934422962,219,0.043651585,110,0.021925453,4891,4623,0.945205479,137,0.028010632,131,0.026783889,5505,5082,0.923160763,340,0.061762035,83,0.015077203
99,9662,8427,0.872179673,509,0.052680604,726,0.075139723,11503,9697,0.842997479,679,0.05902808,1127,0.097974441,9348,8006,0.85643988,567,0.060654685,775,0.082905434,8769,7597,0.86634736,508,0.057931349,664,0.075721291,11929,10361,0.868555621,907,0.076033196,661,0.055411183,9234,7834,0.848386398,693,0.075048733,707,0.076564869,9471,7912,0.83539225,694,0.073276317,865,0.091331433,10747,9002,0.837629106,674,0.062715176,1071,0.099655718,9314,7720,0.828859781,596,0.063989693,998,0.107150526,9118,7652,0.839219127,735,0.080609783,731,0.08017109,9032,7639,0.845770593,694,0.07683791,699,0.077391497,11890,9820,0.825904121,1488,0.125147183,582,0.048948696
124,9398,6417,0.682804852,561,0.059693552,2420,0.257501596,11414,7450,0.652707202,701,0.061415805,3263,0.285876993,8825,5553,0.629235127,530,0.060056657,2742,0.310708215,8125,4957,0.610092308,572,0.0704,2596,0.319507692,10966,7089,0.646452672,713,0.06501915,3164,0.288528178,8786,5801,0.660254951,508,0.057819258,2477,0.281925791,8778,5497,0.626224653,461,0.052517658,2820,0.32125769,10031,6308,0.628850563,579,0.057721065,3144,0.313428372,8718,5506,0.631566873,669,0.076737784,2543,0.291695343,8662,6334,0.731239898,742,0.08566151,1586,0.183098592,8728,6207,0.711159487,696,0.079743355,1825,0.209097159,11294,8077,0.715158491,1826,0.161678767,1391,0.123162741
